Timestamp_ms,TargetRPM,RealRPM,Current_mA,Kp,Ki,Kd,PWM,Mode
2033382,25.0,15.2,48.6,1.50,0.200,0.050,112,0
2033482,25.0,15.3,50.8,1.50,0.200,0.050,112,0
2033582,25.0,15.3,53.8,1.50,0.200,0.050,112,0
2033682,25.0,15.4,54.0,1.50,0.200,0.050,112,0
2033782,25.0,15.4,53.3,1.50,0.200,0.050,112,0
2033882,25.0,15.5,57.5,1.50,0.200,0.050,112,0
2033982,25.0,15.5,57.6,1.50,0.200,0.050,112,0
2034082,25.0,15.6,54.5,1.50,0.200,0.050,112,0
2034182,25.0,15.7,50.1,1.50,0.200,0.050,113,0
2034282,25.0,15.7,50.0,1.50,0.200,0.050,113,0
2034382,25.0,15.8,47.5,1.50,0.200,0.050,113,0
2034482,25.0,15.8,54.9,1.50,0.200,0.050,113,0
2034582,25.0,15.9,50.8,1.50,0.200,0.050,113,0
2034682,25.0,16.0,46.2,1.50,0.200,0.050,113,0
2034782,25.0,16.0,48.0,1.50,0.200,0.050,113,0
2034882,25.0,16.0,49.9,1.50,0.200,0.050,113,0
2034982,25.0,16.1,48.7,1.50,0.200,0.050,113,0
2035082,25.0,16.1,51.1,1.50,0.200,0.050,113,0
2035182,25.0,16.2,49.4,1.50,0.200,0.050,114,0
2035282,25.0,16.3,50.6,1.50,0.200,0.050,114,0
2035382,25.0,16.3,57.7,1.50,0.200,0.050,114,0
2035482,25.0,16.4,56.3,1.50,0.200,0.050,114,0
2035582,25.0,16.5,57.1,1.50,0.200,0.050,114,0
2035682,25.0,16.5,58.1,1.50,0.200,0.050,114,0
2035782,25.0,16.6,55.3,1.50,0.200,0.050,114,0
2035882,25.0,16.6,57.0,1.50,0.200,0.050,114,0
2035982,25.0,16.7,53.2,1.50,0.200,0.050,114,0
2036082,25.0,16.7,50.1,1.50,0.200,0.050,114,0
2036182,25.0,16.8,49.6,1.50,0.200,0.050,114,0
2036282,25.0,16.8,53.2,1.50,0.200,0.050,114,0
2036382,25.0,16.9,55.1,1.50,0.200,0.050,115,0
2036482,25.0,16.9,57.6,1.50,0.200,0.050,115,0
2036582,25.0,17.0,57.4,1.50,0.200,0.050,115,0
2036682,25.0,17.0,53.3,1.50,0.200,0.050,115,0
2036782,25.0,17.1,48.7,1.50,0.200,0.050,115,0
2036882,25.0,17.1,50.3,1.50,0.200,0.050,115,0
2036982,25.0,17.2,53.5,1.50,0.200,0.050,115,0
2037082,25.0,17.2,50.2,1.50,0.200,0.050,115,0
2037182,25.0,17.3,46.1,1.50,0.200,0.050,115,0
2037282,25.0,17.3,51.5,1.50,0.200,0.050,115,0
2037382,25.0,17.4,53.6,1.50,0.200,0.050,115,0
2037482,25.0,17.4,52.5,1.50,0.200,0.050,115,0
2037582,25.0,17.5,56.9,1.50,0.200,0.050,116,0
2037682,25.0,17.5,55.7,1.50,0.200,0.050,116,0
2037782,25.0,17.6,54.9,1.50,0.200,0.050,116,0
2037882,25.0,17.6,50.7,1.50,0.200,0.050,116,0
2037982,25.0,17.6,47.8,1.50,0.200,0.050,116,0
2038082,25.0,17.7,46.2,1.50,0.200,0.050,116,0
2038182,25.0,17.7,48.4,1.50,0.200,0.050,116,0
2038282,25.0,17.8,47.5,1.50,0.200,0.050,116,0
2038382,25.0,17.8,45.6,1.50,0.200,0.050,116,0
2038482,25.0,17.9,49.2,1.50,0.200,0.050,116,0
2038582,25.0,17.9,47.1,1.50,0.200,0.050,116,0
2038682,25.0,18.0,52.6,1.50,0.200,0.050,116,0
2038782,25.0,18.0,56.8,1.50,0.200,0.050,116,0
2038882,25.0,18.0,49.8,1.50,0.200,0.050,117,0
2038982,25.0,18.1,54.7,1.50,0.200,0.050,117,0
2039082,25.0,18.1,48.7,1.50,0.200,0.050,117,0
2039182,25.0,18.2,52.5,1.50,0.200,0.050,117,0
2039282,25.0,18.2,46.4,1.50,0.200,0.050,117,0
2039382,25.0,18.3,53.8,1.50,0.200,0.050,117,0
2039482,25.0,18.3,54.5,1.50,0.200,0.050,117,0
2039582,25.0,18.4,52.1,1.50,0.200,0.050,117,0
2039682,25.0,18.4,48.7,1.50,0.200,0.050,117,0
2039782,25.0,18.5,55.0,1.50,0.200,0.050,117,0
2039882,25.0,18.5,54.5,1.50,0.200,0.050,117,0
2039982,25.0,18.5,52.7,1.50,0.200,0.050,117,0
2040082,25.0,18.6,49.1,1.50,0.200,0.050,117,0
2040182,25.0,18.6,48.1,1.50,0.200,0.050,117,0
2040282,25.0,18.7,51.5,1.50,0.200,0.050,117,0
2040382,25.0,18.7,47.8,1.50,0.200,0.050,118,0
2040482,25.0,18.8,45.5,1.50,0.200,0.050,118,0
2040582,25.0,18.8,46.0,1.50,0.200,0.050,118,0
2040682,25.0,18.8,44.5,1.50,0.200,0.050,118,0
2040782,25.0,18.9,44.2,1.50,0.200,0.050,118,0
2040882,25.0,18.9,45.9,1.50,0.200,0.050,118,0
2040982,25.0,19.0,51.1,1.50,0.200,0.050,118,0
2041082,25.0,19.0,52.0,1.50,0.200,0.050,118,0
2041182,25.0,19.1,49.3,1.50,0.200,0.050,118,0
2041282,25.0,19.1,51.6,1.50,0.200,0.050,118,0
2041382,25.0,19.1,48.3,1.50,0.200,0.050,118,0
2041482,25.0,19.2,48.8,1.50,0.200,0.050,118,0
2041582,25.0,19.2,53.3,1.50,0.200,0.050,118,0
2041682,25.0,19.2,50.6,1.50,0.200,0.050,118,0
2041782,25.0,19.3,46.6,1.50,0.200,0.050,118,0
2041882,25.0,19.3,48.4,1.50,0.200,0.050,118,0
2041982,25.0,19.3,51.8,1.50,0.200,0.050,118,0
2042082,25.0,19.4,53.1,1.50,0.200,0.050,119,0
2042182,25.0,19.4,62.5,1.50,0.200,0.050,119,0
2042282,25.0,19.5,61.0,1.50,0.200,0.050,119,0
2042382,25.0,19.5,56.6,1.50,0.200,0.050,119,0
2042482,25.0,19.5,53.5,1.50,0.200,0.050,119,0
2042582,25.0,19.6,53.4,1.50,0.200,0.050,119,0
2042682,25.0,19.6,50.8,1.50,0.200,0.050,119,0
2042782,25.0,19.6,48.4,1.50,0.200,0.050,119,0
2042882,25.0,19.7,52.2,1.50,0.200,0.050,119,0
2042982,25.0,19.7,47.7,1.50,0.200,0.050,119,0
2043082,25.0,19.8,44.8,1.50,0.200,0.050,119,0
2043182,25.0,19.8,45.3,1.50,0.200,0.050,119,0
2043282,25.0,19.8,48.4,1.50,0.200,0.050,119,0
2043382,25.0,19.9,46.6,1.50,0.200,0.050,119,0
2043482,25.0,19.9,44.7,1.50,0.200,0.050,119,0
2043582,25.0,19.9,44.3,1.50,0.200,0.050,119,0
2043682,25.0,20.0,48.1,1.50,0.200,0.050,119,0
2043782,25.0,20.0,54.3,1.50,0.200,0.050,119,0
2043882,25.0,20.0,49.6,1.50,0.200,0.050,119,0
2043982,25.0,20.1,44.3,1.50,0.200,0.050,120,0
2044082,25.0,20.1,44.9,1.50,0.200,0.050,120,0
2044182,25.0,20.1,45.5,1.50,0.200,0.050,120,0
2044282,25.0,20.2,41.5,1.50,0.200,0.050,120,0
2044382,25.0,20.2,40.7,1.50,0.200,0.050,120,0
2044482,25.0,20.2,46.1,1.50,0.200,0.050,120,0
2044582,25.0,20.2,46.3,1.50,0.200,0.050,120,0
2044682,25.0,20.3,48.1,1.50,0.200,0.050,120,0
2044782,25.0,20.3,50.5,1.50,0.200,0.050,120,0
2044882,25.0,20.3,58.8,1.50,0.200,0.050,120,0
2044982,25.0,20.4,60.9,1.50,0.200,0.050,120,0
2045082,25.0,20.4,55.6,1.50,0.200,0.050,120,0
2045182,25.0,20.4,53.1,1.50,0.200,0.050,120,0
2045282,25.0,20.5,53.7,1.50,0.200,0.050,120,0
2045382,25.0,20.5,52.1,1.50,0.200,0.050,120,0
2045482,25.0,20.5,50.9,1.50,0.200,0.050,120,0
2045582,25.0,20.5,53.8,1.50,0.200,0.050,120,0
2045682,25.0,20.6,50.8,1.50,0.200,0.050,120,0
2045782,25.0,20.6,49.8,1.50,0.200,0.050,120,0
2045882,25.0,20.6,49.9,1.50,0.200,0.050,120,0
